drug_name,target
pergolide,Alpha-2 adrenergic receptors agonist
pergolide,Dopamine D5 receptor agonist
pergolide,Dopamine D1 receptor agonist
pergolide,5-hydroxytryptamine receptor 1B agonist
pergolide,5-hydroxytryptamine receptor 2C agonist
pergolide,Alpha-1A adrenergic receptor agonist
pergolide,Alpha-1B adrenergic receptor agonist
pergolide,Alpha-1D adrenergic receptor agonist
desflurane,GABA(A) Receptor agonist
desflurane,GABA(A) Receptor antagonist
desflurane,GABA(A) Receptor inhibitor
oxymorphone,Mu-type opioid receptor agonist
oxymorphone,Mu-type opioid receptor antagonist
oxymorphone,Delta-type opioid receptor agonist
oxymorphone,Delta-type opioid receptor antagonist
acebutolol,Beta-1 adrenergic receptor partial agonist
acebutolol,Beta-2 adrenergic receptor partial agonist
brinzolamide,Carbonic anhydrase 2 inhibitor
brinzolamide,Carbonic anhydrase 1 inhibitor
brinzolamide,Carbonic anhydrase 3 inhibitor
flecainide,Sodium channel protein type 5 subunit alpha inhibitor
flecainide,Potassium voltage-gated channel subfamily H member 2 inhibitor
estramustine,Estrogen receptor alpha antagonist
estramustine,Estrogen receptor alpha agonist
estramustine,Estrogen receptor beta agonist
captopril,Angiotensin-converting enzyme inhibitor
zopiclone,Gamma-aminobutyric acid receptor subunit alpha-1 potentiator
zopiclone,Gamma-aminobutyric acid receptor subunit alpha-1 agonist
bromocriptine,Dopamine D2 receptor agonist
bromocriptine,Dopamine D2 receptor antagonist
bromocriptine,Dopamine D3 receptor agonist
bromocriptine,Dopamine D3 receptor antagonist
bromocriptine,5-hydroxytryptamine receptor 1D agonist
bromocriptine,5-hydroxytryptamine receptor 1D antagonist
bromocriptine,Alpha-2A adrenergic receptor agonist
bromocriptine,Alpha-2A adrenergic receptor antagonist
bromocriptine,5-hydroxytryptamine receptor 1A agonist
bromocriptine,5-hydroxytryptamine receptor 1A antagonist
bromocriptine,Alpha-2C adrenergic receptor agonist
bromocriptine,Alpha-2C adrenergic receptor antagonist
bromocriptine,Alpha-2B adrenergic receptor agonist
bromocriptine,Alpha-2B adrenergic receptor antagonist
bromocriptine,5-hydroxytryptamine receptor 2B agonist
bromocriptine,5-hydroxytryptamine receptor 2B antagonist
bromocriptine,Dopamine D4 receptor agonist
bromocriptine,Dopamine D4 receptor antagonist
bromocriptine,5-hydroxytryptamine receptor 2A agonist
bromocriptine,5-hydroxytryptamine receptor 2A antagonist
bromocriptine,5-hydroxytryptamine receptor 1B agonist
bromocriptine,5-hydroxytryptamine receptor 1B antagonist
bromocriptine,5-hydroxytryptamine receptor 2C agonist
bromocriptine,5-hydroxytryptamine receptor 2C antagonist
bromocriptine,Dopamine D5 receptor agonist
bromocriptine,Dopamine D5 receptor antagonist
bromocriptine,Dopamine D1 receptor agonist
bromocriptine,Dopamine D1 receptor antagonist
bromocriptine,Alpha-1A adrenergic receptor agonist
bromocriptine,Alpha-1A adrenergic receptor antagonist
bromocriptine,Alpha-1B adrenergic receptor agonist
bromocriptine,Alpha-1B adrenergic receptor antagonist
bromocriptine,Alpha-1D adrenergic receptor agonist
bromocriptine,Alpha-1D adrenergic receptor antagonist
bromocriptine,5-hydroxytryptamine receptor 7 agonist
bromocriptine,5-hydroxytryptamine receptor 7 antagonist
nadolol,Beta-1 adrenergic receptor antagonist
nadolol,Beta-2 adrenergic receptor antagonist
mitoxantrone,DNA inhibitor
mitoxantrone,DNA topoisomerase 2-alpha inhibitor
flumazenil,Gamma-aminobutyric acid receptor subunit alpha-1 antagonist
flumazenil,GABA(A) Receptor antagonist
sparfloxacin,DNA topoisomerase 4 subunit A inhibitor
sparfloxacin,DNA gyrase subunit A inhibitor
sparfloxacin,DNA topoisomerase 2-alpha inhibitor
levobunolol,Beta-2 adrenergic receptor antagonist
levobunolol,Beta-1 adrenergic receptor antagonist
clarithromycin,Potassium voltage-gated channel subfamily H member 2 inhibitor
metipranolol,Beta-2 adrenergic receptor antagonist
metipranolol,Beta-1 adrenergic receptor antagonist
ketamine,Dopamine D2 receptor antagonist
ketamine,Dopamine D2 receptor agonist
ketamine,Dopamine D2 receptor binder
ketamine,Dopamine D2 receptor inhibitor
ketamine,Delta-type opioid receptor antagonist
ketamine,Delta-type opioid receptor agonist
ketamine,Sodium-dependent noradrenaline transporter antagonist
ketamine,Sodium-dependent noradrenaline transporter agonist
ketamine,Sodium-dependent noradrenaline transporter binder
ketamine,Sodium-dependent noradrenaline transporter inhibitor
ketamine,Kappa-type opioid receptor antagonist
ketamine,Kappa-type opioid receptor agonist
ketamine,Kappa-type opioid receptor partial agonist
ketamine,Kappa-type opioid receptor binder
ketamine,Kappa-type opioid receptor inhibitor
ketamine,Mu-type opioid receptor antagonist
ketamine,Mu-type opioid receptor agonist
ketamine,Mu-type opioid receptor inhibitor
ketamine,Muscarinic acetylcholine receptor antagonist
ketamine,Muscarinic acetylcholine receptor binder
ketamine,Muscarinic acetylcholine receptor inhibitor
ketamine,5-hydroxytryptamine receptor 3A antagonist
ketamine,5-hydroxytryptamine receptor 3A agonist
ketamine,5-hydroxytryptamine receptor 3A binder
ketamine,5-hydroxytryptamine receptor 3A inhibitor
ketamine,Cholinesterase inhibitor
budesonide,Glucocorticoid receptor agonist
aminophylline,"cGMP-inhibited 3',5'-cyclic phosphodiesterase A inhibitor"
aminophylline,Adenosine receptor A1 inhibitor
aminophylline,Adenosine receptor A1 antagonist
aminophylline,Histone deacetylase 2 inhibitor
quetiapine,5-hydroxytryptamine receptor 2A antagonist
quetiapine,Dopamine D2 receptor antagonist
quetiapine,5-hydroxytryptamine receptor 1A antagonist
quetiapine,5-hydroxytryptamine receptor 1A partial agonist
quetiapine,5-hydroxytryptamine receptor 1B antagonist
quetiapine,5-hydroxytryptamine receptor 1D antagonist
quetiapine,5-hydroxytryptamine receptor 1E antagonist
quetiapine,5-hydroxytryptamine receptor 2C antagonist
quetiapine,5-hydroxytryptamine receptor 3A antagonist
quetiapine,5-hydroxytryptamine receptor 6 antagonist
quetiapine,5-hydroxytryptamine receptor 7 antagonist
quetiapine,Dopamine D1 receptor antagonist
quetiapine,Dopamine D5 receptor antagonist
quetiapine,Dopamine D3 receptor antagonist
quetiapine,Dopamine D4 receptor antagonist
quetiapine,Histamine H1 receptor antagonist
quetiapine,Alpha-1 adrenergic receptors antagonist
quetiapine,Alpha-2A adrenergic receptor antagonist
quetiapine,Alpha-2B adrenergic receptor antagonist
quetiapine,Alpha-2C adrenergic receptor antagonist
quetiapine,Muscarinic acetylcholine receptor M1 antagonist
quetiapine,Muscarinic acetylcholine receptor M2 antagonist
quetiapine,Muscarinic acetylcholine receptor M3 antagonist
quetiapine,Muscarinic acetylcholine receptor M4 antagonist
quetiapine,Muscarinic acetylcholine receptor M5 antagonist
mivacurium,Neuronal acetylcholine receptor subunit alpha-2 antagonist
mivacurium,Muscarinic acetylcholine receptor M2 antagonist
mivacurium,Muscarinic acetylcholine receptor M3 antagonist
paclitaxel,Nuclear receptor subfamily 1 group I member 2 inhibitor
saquinavir,Human immunodeficiency virus type 1 protease inhibitor
metoclopramide,Dopamine D2 receptor antagonist
metoclopramide,Dopamine D2 receptor agonist
metoclopramide,Muscarinic acetylcholine receptor M1 antagonist
metoclopramide,Muscarinic acetylcholine receptor M1 agonist
metoclopramide,5-hydroxytryptamine receptor 3A antagonist
metoclopramide,5-hydroxytryptamine receptor 3A agonist
dexamethasone,Glucocorticoid receptor agonist
dexamethasone,Nuclear receptor subfamily 1 group I member 2 agonist
sevoflurane,Gamma-aminobutyric acid receptor subunit alpha-1 agonist
sevoflurane,Gamma-aminobutyric acid receptor subunit alpha-1 antagonist
sevoflurane,GABA(A) Receptor agonist
sevoflurane,GABA(A) Receptor antagonist
sevoflurane,GABA(A) Receptor inhibitor
aripiprazole,5-hydroxytryptamine receptor 1A partial agonist
aripiprazole,5-hydroxytryptamine receptor 1A antagonist
aripiprazole,5-hydroxytryptamine receptor 1A other/unknown
aripiprazole,Dopamine D2 receptor antagonist
aripiprazole,Dopamine D2 receptor other/unknown
aripiprazole,5-hydroxytryptamine receptor 2A antagonist
aripiprazole,5-hydroxytryptamine receptor 2A other/unknown
aripiprazole,Alpha-1A adrenergic receptor antagonist
aripiprazole,Alpha-1B adrenergic receptor antagonist
aripiprazole,Dopamine D3 receptor antagonist
aripiprazole,5-hydroxytryptamine receptor 1D antagonist
aripiprazole,5-hydroxytryptamine receptor 7 antagonist
aripiprazole,Alpha-2A adrenergic receptor antagonist
aripiprazole,Alpha-2C adrenergic receptor antagonist
aripiprazole,Histamine H1 receptor antagonist
aripiprazole,5-hydroxytryptamine receptor 1B antagonist
aripiprazole,5-hydroxytryptamine receptor 2C antagonist
aripiprazole,5-hydroxytryptamine receptor 3A antagonist
aripiprazole,5-hydroxytryptamine receptor 6 antagonist
aripiprazole,Dopamine D1 receptor antagonist
aripiprazole,Dopamine D4 receptor antagonist
aripiprazole,Alpha-2B adrenergic receptor antagonist
aripiprazole,5-hydroxytryptamine receptor 1E antagonist
aripiprazole,Dopamine D5 receptor antagonist
aripiprazole,5-hydroxytryptamine receptor 2B antagonist
aripiprazole,Beta-1 adrenergic receptor partial agonist
aripiprazole,Beta-1 adrenergic receptor antagonist
aripiprazole,Beta-2 adrenergic receptor partial agonist
aripiprazole,Beta-2 adrenergic receptor antagonist
aripiprazole,Histamine H2 receptor antagonist
aripiprazole,Histamine H4 receptor antagonist
aripiprazole,Muscarinic acetylcholine receptor M1 antagonist
aripiprazole,Muscarinic acetylcholine receptor M2 antagonist
aripiprazole,Muscarinic acetylcholine receptor M3 antagonist
aripiprazole,Muscarinic acetylcholine receptor M4 antagonist
aripiprazole,Muscarinic acetylcholine receptor M5 antagonist
aripiprazole,Kappa-type opioid receptor partial agonist
aripiprazole,Kappa-type opioid receptor antagonist
aripiprazole,Mu-type opioid receptor antagonist
aripiprazole,Delta-type opioid receptor antagonist
aripiprazole,Sodium-dependent dopamine transporter antagonist
aripiprazole,Sodium-dependent serotonin transporter antagonist
clomipramine,Sodium-dependent serotonin transporter inhibitor
clomipramine,Sodium-dependent serotonin transporter antagonist
clomipramine,5-hydroxytryptamine receptor 2A inhibitor
clomipramine,5-hydroxytryptamine receptor 2A antagonist
clomipramine,5-hydroxytryptamine receptor 2B inhibitor
clomipramine,5-hydroxytryptamine receptor 2B antagonist
clomipramine,5-hydroxytryptamine receptor 2C inhibitor
clomipramine,5-hydroxytryptamine receptor 2C antagonist
clomipramine,Sodium-dependent noradrenaline transporter inhibitor
clomipramine,Sodium-dependent noradrenaline transporter antagonist
bepridil,Calmodulin inhibitor
bepridil,Potassium voltage-gated channel subfamily H member 2 inhibitor
bepridil,Potassium voltage-gated channel subfamily H member 2 binder
dasatinib,Tyrosine-protein kinase ABL1 inhibitor
dasatinib,Mast/stem cell growth factor receptor Kit inhibitor
dasatinib,Platelet-derived growth factor receptor beta inhibitor
darunavir,Human immunodeficiency virus type 1 protease inhibitor
paliperidone,5-hydroxytryptamine receptor 2A antagonist
paliperidone,5-hydroxytryptamine receptor 2A agonist
paliperidone,Dopamine D2 receptor antagonist
paliperidone,Dopamine D2 receptor agonist
paliperidone,Histamine H1 receptor antagonist
paliperidone,Histamine H1 receptor agonist
paliperidone,Alpha-1A adrenergic receptor antagonist
paliperidone,Alpha-1A adrenergic receptor agonist
paliperidone,Alpha-1B adrenergic receptor antagonist
paliperidone,Alpha-1B adrenergic receptor agonist
paliperidone,Dopamine D4 receptor antagonist
paliperidone,Dopamine D4 receptor agonist
paliperidone,5-hydroxytryptamine receptor 1D antagonist
paliperidone,5-hydroxytryptamine receptor 1D agonist
paliperidone,Dopamine D3 receptor antagonist
paliperidone,Dopamine D3 receptor agonist
paliperidone,5-hydroxytryptamine receptor 2C antagonist
paliperidone,5-hydroxytryptamine receptor 2C agonist
paliperidone,Alpha-2A adrenergic receptor antagonist
paliperidone,Alpha-2A adrenergic receptor agonist
paliperidone,Alpha-2B adrenergic receptor antagonist
paliperidone,Alpha-2B adrenergic receptor agonist
paliperidone,Alpha-2C adrenergic receptor antagonist
paliperidone,Alpha-2C adrenergic receptor agonist
paliperidone,5-hydroxytryptamine receptor 1A antagonist
paliperidone,5-hydroxytryptamine receptor 1A agonist
paliperidone,Dopamine D1 receptor antagonist
paliperidone,Dopamine D1 receptor agonist
paliperidone,5-hydroxytryptamine receptor 7 antagonist
paliperidone,5-hydroxytryptamine receptor 7 agonist
sunitinib,Platelet-derived growth factor receptor beta inhibitor
sunitinib,Mast/stem cell growth factor receptor Kit inhibitor
sunitinib,Vascular endothelial growth factor receptor 2 inhibitor
varenicline,Neuronal acetylcholine receptor subunit alpha-4 agonist
nelarabine,DNA inhibitor
pirbuterol,Beta-2 adrenergic receptor agonist
pirbuterol,Beta-1 adrenergic receptor agonist
fosamprenavir,Human immunodeficiency virus type 1 protease inhibitor
fosphenytoin,Sodium channel protein type 5 subunit alpha inhibitor
pancuronium,Neuronal acetylcholine receptor subunit alpha-2 antagonist
pancuronium,Muscarinic acetylcholine receptor M2 antagonist
pancuronium,Muscarinic acetylcholine receptor M3 antagonist
vecuronium,Neuronal acetylcholine receptor subunit alpha-2 antagonist
cilazapril,Angiotensin-converting enzyme inhibitor
amobarbital,Gamma-aminobutyric acid receptor subunit alpha-1 potentiator
amobarbital,Gamma-aminobutyric acid receptor subunit alpha-1 antagonist
amobarbital,Neuronal acetylcholine receptor subunit alpha-4 antagonist
amobarbital,Neuronal acetylcholine receptor subunit alpha-7 antagonist
penbutolol,Beta-1 adrenergic receptor antagonist
penbutolol,Beta-1 adrenergic receptor partial agonist
penbutolol,Beta-2 adrenergic receptor antagonist
penbutolol,Beta-2 adrenergic receptor partial agonist
penbutolol,5-hydroxytryptamine receptor 1A antagonist
penbutolol,5-hydroxytryptamine receptor 1A partial agonist
penbutolol,5-hydroxytryptamine receptor 1B antagonist
ephedrine,Sodium-dependent noradrenaline transporter agonist
ephedrine,Alpha-1A adrenergic receptor agonist
ephedrine,Beta-1 adrenergic receptor agonist
ephedrine,Beta-2 adrenergic receptor agonist
rasagiline,Amine oxidase [flavin-containing] B inhibitor
bezafibrate,Peroxisome proliferator-activated receptor alpha agonist
bezafibrate,Peroxisome proliferator-activated receptor gamma agonist
bezafibrate,Nuclear receptor subfamily 1 group I member 2 agonist
drospirenone,Androgen receptor agonist
drospirenone,Androgen receptor antagonist
drospirenone,Glucocorticoid receptor agonist
neostigmine,Acetylcholinesterase inhibitor
danazol,Estrogen receptor alpha agonist
danazol,Estrogen receptor alpha inhibitor
danazol,Androgen receptor agonist
danazol,Androgen receptor inhibitor
tiotropium,Muscarinic acetylcholine receptor M3 antagonist
tiotropium,Muscarinic acetylcholine receptor M1 antagonist
tiotropium,Muscarinic acetylcholine receptor M2 antagonist
tiotropium,Muscarinic acetylcholine receptor M4 antagonist
tiotropium,Muscarinic acetylcholine receptor M5 antagonist
flunitrazepam,GABA(A) Receptor ligand
flunitrazepam,GABA(A) Receptor Benzodiazepine Binding Site ligand
bromazepam,GABA(A) Receptor ligand
bromazepam,GABA(A) Receptor Benzodiazepine Binding Site ligand
phendimetrazine,Alpha-1A adrenergic receptor agonist
phendimetrazine,Sodium-dependent noradrenaline transporter agonist
phendimetrazine,Alpha-1B adrenergic receptor agonist
oxprenolol,Beta-1 adrenergic receptor antagonist
oxprenolol,Beta-2 adrenergic receptor antagonist
oxprenolol,Beta-3 adrenergic receptor antagonist
solifenacin,Muscarinic acetylcholine receptor M3 antagonist
solifenacin,Muscarinic acetylcholine receptor M1 antagonist
solifenacin,Muscarinic acetylcholine receptor M2 antagonist
solifenacin,Muscarinic acetylcholine receptor M4 antagonist
solifenacin,Muscarinic acetylcholine receptor M5 antagonist
molindone,Dopamine D2 receptor antagonist
molindone,Dopamine D2 receptor other/unknown
molindone,5-hydroxytryptamine receptor 1A antagonist
molindone,5-hydroxytryptamine receptor 1A other/unknown
molindone,5-hydroxytryptamine receptor 2A antagonist
molindone,5-hydroxytryptamine receptor 2A other/unknown
molindone,Muscarinic acetylcholine receptor M1 antagonist
thiothixene,Dopamine D2 receptor antagonist
thiothixene,Dopamine D1 receptor antagonist
thiothixene,5-hydroxytryptamine receptor 2A antagonist
zuclopenthixol,Dopamine D1 receptor antagonist
zuclopenthixol,Dopamine D5 receptor antagonist
zuclopenthixol,Dopamine D2 receptor antagonist
zuclopenthixol,Alpha-1A adrenergic receptor antagonist
zuclopenthixol,Alpha-2A adrenergic receptor antagonist
zuclopenthixol,5-hydroxytryptamine receptor 2A antagonist
zuclopenthixol,Histamine H1 receptor antagonist
etoricoxib,Prostaglandin G/H synthase 2 inhibitor
vorinostat,Histone deacetylase 2 inhibitor
estriol,Estrogen receptor alpha agonist
estriol,Estrogen receptor beta agonist
tetrabenazine,Synaptic vesicular amine transporter inhibitor
tetrabenazine,Dopamine D2 receptor inhibitor
celiprolol,Beta-1 adrenergic receptor antagonist
celiprolol,Beta-1 adrenergic receptor agonist
celiprolol,Beta-2 adrenergic receptor antagonist
celiprolol,Beta-2 adrenergic receptor agonist
celiprolol,Beta-3 adrenergic receptor antagonist
celiprolol,Beta-3 adrenergic receptor agonist
celiprolol,Alpha-2A adrenergic receptor antagonist
celiprolol,Alpha-2A adrenergic receptor agonist
celiprolol,Alpha-2B adrenergic receptor antagonist
celiprolol,Alpha-2B adrenergic receptor agonist
celiprolol,Alpha-2C adrenergic receptor antagonist
celiprolol,Alpha-2C adrenergic receptor agonist
dronedarone,Alpha-1A adrenergic receptor antagonist
dronedarone,Alpha-1A adrenergic receptor inhibitor
dronedarone,Alpha-1B adrenergic receptor antagonist
dronedarone,Alpha-1B adrenergic receptor inhibitor
dronedarone,Alpha-1D adrenergic receptor antagonist
dronedarone,Alpha-1D adrenergic receptor inhibitor
dronedarone,Alpha-2A adrenergic receptor antagonist
dronedarone,Alpha-2A adrenergic receptor inhibitor
dronedarone,Alpha-2B adrenergic receptor antagonist
dronedarone,Alpha-2B adrenergic receptor inhibitor
dronedarone,Alpha-2C adrenergic receptor antagonist
dronedarone,Alpha-2C adrenergic receptor inhibitor
dronedarone,Beta-1 adrenergic receptor antagonist
dronedarone,Beta-1 adrenergic receptor inhibitor
dronedarone,Potassium voltage-gated channel subfamily H member 2 antagonist
dronedarone,Potassium voltage-gated channel subfamily H member 2 inhibitor
dronedarone,Voltage-dependent L-type calcium channel subunit alpha-1C inhibitor
dronedarone,Voltage-dependent L-type calcium channel subunit alpha-1D inhibitor
dronedarone,Voltage-dependent L-type calcium channel subunit alpha-1S inhibitor
dronedarone,Voltage-dependent L-type calcium channel subunit beta-2 inhibitor
dronedarone,Sodium channel protein type 5 subunit alpha inhibitor
nebivolol,Beta-1 adrenergic receptor antagonist
nebivolol,Beta-1 adrenergic receptor agonist
nebivolol,Beta-2 adrenergic receptor antagonist
nebivolol,Beta-2 adrenergic receptor agonist
nebivolol,Beta-3 adrenergic receptor antagonist
nebivolol,Beta-3 adrenergic receptor agonist
nilotinib,Tyrosine-protein kinase ABL1 inhibitor
nilotinib,Mast/stem cell growth factor receptor Kit inhibitor
milnacipran,Sodium-dependent serotonin transporter inhibitor
milnacipran,Sodium-dependent noradrenaline transporter inhibitor
ospemifene,Estrogen receptor alpha antagonist
ospemifene,Estrogen receptor alpha agonist
iloperidone,5-hydroxytryptamine receptor 2A antagonist
iloperidone,Dopamine D2 receptor antagonist
iloperidone,Dopamine D1 receptor antagonist
iloperidone,Dopamine D3 receptor antagonist
iloperidone,Dopamine D4 receptor antagonist
iloperidone,5-hydroxytryptamine receptor 1A antagonist
iloperidone,5-hydroxytryptamine receptor 6 antagonist
iloperidone,5-hydroxytryptamine receptor 7 antagonist
iloperidone,Alpha-1A adrenergic receptor antagonist
iloperidone,Histamine H1 receptor antagonist
iloperidone,Alpha-2C adrenergic receptor antagonist
indacaterol,Beta-2 adrenergic receptor agonist
rotigotine,Dopamine D3 receptor agonist
rotigotine,Dopamine D3 receptor antagonist
rotigotine,Dopamine D4 receptor agonist
rotigotine,Dopamine D4 receptor antagonist
rotigotine,Dopamine D5 receptor agonist
rotigotine,Dopamine D5 receptor antagonist
rotigotine,Dopamine D2 receptor agonist
rotigotine,Dopamine D2 receptor antagonist
rotigotine,Dopamine D1 receptor agonist
rotigotine,Dopamine D1 receptor antagonist
rotigotine,5-hydroxytryptamine receptor 1A agonist
rotigotine,5-hydroxytryptamine receptor 1A antagonist
rotigotine,Alpha-2B adrenergic receptor agonist
rotigotine,Alpha-2B adrenergic receptor antagonist
histamine,Histamine H1 receptor agonist
mianserin,Alpha-2A adrenergic receptor antagonist
mianserin,Alpha-2A adrenergic receptor inhibitor
mianserin,Alpha-2A adrenergic receptor binder
mianserin,Alpha-2A adrenergic receptor agonist
mianserin,5-hydroxytryptamine receptor 2A antagonist
mianserin,5-hydroxytryptamine receptor 2A inhibitor
mianserin,5-hydroxytryptamine receptor 2A binder
mianserin,5-hydroxytryptamine receptor 2A agonist
mianserin,5-hydroxytryptamine receptor 2C antagonist
mianserin,5-hydroxytryptamine receptor 2C inhibitor
mianserin,5-hydroxytryptamine receptor 2C binder
mianserin,5-hydroxytryptamine receptor 2C agonist
mianserin,Histamine H1 receptor antagonist
mianserin,Histamine H1 receptor inhibitor
mianserin,Histamine H1 receptor binder
mianserin,Histamine H1 receptor agonist
mianserin,Sodium-dependent noradrenaline transporter antagonist
mianserin,Sodium-dependent noradrenaline transporter inhibitor
mianserin,Sodium-dependent noradrenaline transporter binder
mianserin,Sodium-dependent noradrenaline transporter agonist
mianserin,Sodium-dependent serotonin transporter antagonist
mianserin,Sodium-dependent serotonin transporter inhibitor
mianserin,Sodium-dependent serotonin transporter binder
mianserin,Sodium-dependent serotonin transporter agonist
mianserin,Histamine H4 receptor antagonist
mianserin,Histamine H4 receptor binder
mianserin,5-hydroxytryptamine receptor 1A antagonist
mianserin,5-hydroxytryptamine receptor 1A inhibitor
mianserin,5-hydroxytryptamine receptor 1A binder
mianserin,5-hydroxytryptamine receptor 1A agonist
mianserin,Alpha-2C adrenergic receptor antagonist
mianserin,Alpha-2C adrenergic receptor inhibitor
mianserin,Alpha-2C adrenergic receptor agonist
mianserin,5-hydroxytryptamine receptor 2B antagonist
mianserin,5-hydroxytryptamine receptor 2B inhibitor
mianserin,5-hydroxytryptamine receptor 2B binder
mianserin,5-hydroxytryptamine receptor 2B agonist
mianserin,5-hydroxytryptamine receptor 1F agonist
mianserin,Alpha-2B adrenergic receptor antagonist
mianserin,Alpha-2B adrenergic receptor inhibitor
mianserin,Alpha-2B adrenergic receptor binder
mianserin,Alpha-2B adrenergic receptor agonist
mianserin,Dopamine D3 receptor antagonist
mianserin,Dopamine D3 receptor inhibitor
mianserin,Dopamine D3 receptor binder
mianserin,Dopamine D3 receptor agonist
mianserin,Kappa-type opioid receptor antagonist
mianserin,Kappa-type opioid receptor inhibitor
mianserin,Kappa-type opioid receptor binder
mianserin,Kappa-type opioid receptor agonist
mianserin,Sodium-dependent dopamine transporter antagonist
mianserin,Sodium-dependent dopamine transporter inhibitor
mianserin,Sodium-dependent dopamine transporter binder
mianserin,Sodium-dependent dopamine transporter agonist
mianserin,5-hydroxytryptamine receptor 7 antagonist
mianserin,5-hydroxytryptamine receptor 7 inhibitor
mianserin,5-hydroxytryptamine receptor 7 binder
mianserin,5-hydroxytryptamine receptor 7 agonist
mianserin,Dopamine D2 receptor antagonist
mianserin,Dopamine D2 receptor inhibitor
mianserin,Dopamine D2 receptor binder
mianserin,Dopamine D2 receptor agonist
mianserin,5-hydroxytryptamine receptor 6 antagonist
mianserin,5-hydroxytryptamine receptor 6 inhibitor
mianserin,5-hydroxytryptamine receptor 6 binder
mianserin,Alpha-1 adrenergic receptors antagonist
mianserin,Alpha-1 adrenergic receptors inhibitor
mianserin,Alpha-1 adrenergic receptors binder
mianserin,Alpha-1 adrenergic receptors agonist
mianserin,D(1) dopamine receptor antagonist
mianserin,D(1) dopamine receptor inhibitor
mianserin,D(1) dopamine receptor binder
mianserin,D(1) dopamine receptor agonist
romidepsin,Histone deacetylase 2 inhibitor
lasofoxifene,Estrogen receptor alpha antagonist
lasofoxifene,Estrogen receptor alpha agonist
lasofoxifene,Estrogen receptor beta agonist
tapentadol,Mu-type opioid receptor agonist
tapentadol,Mu-type opioid receptor inhibitor
tapentadol,Sodium-dependent noradrenaline transporter agonist
tapentadol,Sodium-dependent noradrenaline transporter inhibitor
tapentadol,Kappa-type opioid receptor agonist
tapentadol,Kappa-type opioid receptor inhibitor
tapentadol,Delta-type opioid receptor agonist
tapentadol,5-hydroxytryptamine receptor 3A agonist
tapentadol,5-hydroxytryptamine receptor 3A inhibitor
tapentadol,Sodium-dependent serotonin transporter agonist
tapentadol,Sodium-dependent serotonin transporter inhibitor
silodosin,Alpha-1A adrenergic receptor antagonist
silodosin,Alpha-1D adrenergic receptor antagonist
silodosin,Alpha-1B adrenergic receptor antagonist
asenapine,5-hydroxytryptamine receptor 1A antagonist
asenapine,5-hydroxytryptamine receptor 1B antagonist
asenapine,5-hydroxytryptamine receptor 2A antagonist
asenapine,5-hydroxytryptamine receptor 2B antagonist
asenapine,5-hydroxytryptamine receptor 2C antagonist
asenapine,5-hydroxytryptamine receptor 6 antagonist
asenapine,5-hydroxytryptamine receptor 7 antagonist
asenapine,Dopamine D2 receptor antagonist
asenapine,Dopamine D3 receptor antagonist
asenapine,Dopamine D4 receptor antagonist
asenapine,Dopamine D1 receptor antagonist
asenapine,Alpha-1A adrenergic receptor antagonist
asenapine,Alpha-2A adrenergic receptor antagonist
asenapine,Alpha-2B adrenergic receptor antagonist
asenapine,Alpha-2C adrenergic receptor antagonist
asenapine,Histamine H1 receptor antagonist
asenapine,Histamine H2 receptor antagonist
asenapine,Beta-1 adrenergic receptor antagonist
asenapine,Beta-2 adrenergic receptor antagonist
nalmefene,Mu-type opioid receptor antagonist
nalmefene,Kappa-type opioid receptor antagonist
nalmefene,Kappa-type opioid receptor partial agonist
nalmefene,Delta-type opioid receptor antagonist
avanafil,"cGMP-specific 3',5'-cyclic phosphodiesterase inhibitor"
amisulpride,Dopamine D2 receptor antagonist
amisulpride,Dopamine D2 receptor agonist
amisulpride,Dopamine D3 receptor antagonist
amisulpride,Dopamine D3 receptor agonist
amisulpride,5-hydroxytryptamine receptor 7 antagonist
amisulpride,5-hydroxytryptamine receptor 7 agonist
amisulpride,5-hydroxytryptamine receptor 2A antagonist
amisulpride,5-hydroxytryptamine receptor 2A agonist
amisulpride,Mu-type opioid receptor antagonist
amisulpride,Mu-type opioid receptor agonist
amisulpride,Delta-type opioid receptor antagonist
amisulpride,Delta-type opioid receptor agonist
amisulpride,Kappa-type opioid receptor antagonist
amisulpride,Kappa-type opioid receptor agonist
bazedoxifene,Estrogen receptor alpha antagonist
bazedoxifene,Estrogen receptor alpha agonist
bazedoxifene,Estrogen receptor beta agonist
pazopanib,Vascular endothelial growth factor receptor 2 inhibitor
pazopanib,Platelet-derived growth factor receptor beta inhibitor
pazopanib,Mast/stem cell growth factor receptor Kit inhibitor
bosutinib,Tyrosine-protein kinase ABL1 inhibitor
axitinib,Vascular endothelial growth factor receptor 2 inhibitor
vilazodone,Sodium-dependent serotonin transporter inhibitor
vilazodone,Sodium-dependent serotonin transporter agonist
vilazodone,5-hydroxytryptamine receptor 1A inhibitor
vilazodone,5-hydroxytryptamine receptor 1A agonist
betahistine,Histamine H1 receptor agonist
betahistine,Histamine H1 receptor antagonist
desvenlafaxine,Sodium-dependent noradrenaline transporter inhibitor
desvenlafaxine,Sodium-dependent serotonin transporter inhibitor
desvenlafaxine,Sodium-dependent dopamine transporter inhibitor
fesoterodine,Muscarinic acetylcholine receptor M3 antagonist
fesoterodine,Muscarinic acetylcholine receptor M4 antagonist
fesoterodine,Muscarinic acetylcholine receptor M1 antagonist
